STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",1/7/1972,30,50,,,,0,71,0,0,,40,25,,402,,,,,270,,,,,,23,,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",1/8/1972,20,30,,,,0,100,0,0,,38,27,,570,,,,,315,,,,,,19.9,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",1/9/1972,90,100,,,,0.54,6,0,0,,44,26,,36,,,,,225,,,,,,17,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",1/10/1972,100,100,,,,0,0,0,0,,50,44,,0,,,,,225,,,,,,10.1,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",1/11/1972,100,100,,,,0.03,0,0,0,,53,47,,0,,,,,180,,,,,,13,1,1,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",1/12/1972,20,10,,,,0,100,0,0,,52,37,,576,,,,,270,,,,,,17,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",1/13/1972,100,100,,,,0.06,0,0,0,,63,39,,0,,,,,225,,,,,,19.9,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",1/14/1972,90,90,,,,0.01,28,0,0,,62,32,,162,,,,,360,,,,,,32,,,,,,,,,,,,,,,1,,1,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",1/15/1972,80,100,,,,0,11,0,0,,32,12,,60,,,,,315,,,,,,23,,,,,,,,,,,,,,,,,1,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",1/16/1972,10,20,,,,0,92,0,0,,16,6,,534,,,,,315,,,,,,23,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",1/17/1972,40,60,,,,0,96,0,0,,33,10,,558,,,,,225,,,,,,21.9,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",1/18/1972,20,0,,,,0,99,0,0,,47,26,,576,,,,,225,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",1/19/1972,70,90,,,,0,93,0,0,,58,32,,546,,,,,315,,,,,,17.9,,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",1/20/1972,90,100,,,,0.08,44,0.1,0,,43,29,,258,,,,,135,,,,,,8.1,,,,1,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",1/21/1972,90,80,,,,0,75,0,0,,46,38,,444,,,,,45,,,,,,14.1,,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",1/22/1972,100,100,,,,0.01,23,0,0,,47,35,,138,,,,,90,,,,,,15,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",1/23/1972,100,100,,,,0,44,0,0,,54,43,,264,,,,,225,,,,,,11,1,1,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",1/24/1972,80,50,,,,0.04,83,0,0,,54,43,,498,,,,,315,,,,,,13,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",1/25/1972,50,40,,,,0.07,70,0,0,,55,28,,420,,,,,270,,,,,,42.1,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",1/26/1972,30,80,,,,0,61,0,0,,35,24,,366,,,,,270,,,,,,19,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",1/27/1972,70,70,,,,0.09,70,1.2,0,,29,22,,420,,,,,360,,,,,,15,,,,,,,,,,,,,,,,,1,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",1/28/1972,80,100,,,,0.21,4,1.8,3,,34,20,,24,,,,,315,0.3,,,,,17,1,,,,,,,1,,,,,,,,,1,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",1/29/1972,70,80,,,,0,79,0,2,,32,10,,480,,,,,315,0.2,,,,,12.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",1/30/1972,100,100,,,,0,67,0,2,,34,27,,408,,,,,270,0.2,,,,,17,,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",1/31/1972,10,0,,,,0,96,0,1,,27,16,,582,,,,,270,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/1/1972,60,80,,,,0,67,0,1,,38,16,,414,,,,,90,,,,,,8.9,,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/2/1972,100,100,,,,0.08,0,0.7,0,,34,32,,0,,,,,45,,,,,,19.9,1,,,1,,,,1,,,,,,,1,,1,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/3/1972,100,100,,,,1.27,0,0,0,,52,34,,0,,,,,270,,,,,,42.1,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/4/1972,40,50,,,,0,69,0,0,,41,21,,426,,,,,270,,,,,,36,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/5/1972,0,0,,,,0,100,0,0,,27,15,,618,,,,,270,,,,,,23,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/6/1972,90,100,,,,0.14,0,0,0,,37,19,,0,,,,,225,,,,,,14.1,1,,,,,,,,,,,,,,1,,1,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/7/1972,40,30,,,,0,80,0,0,,36,18,,498,,,,,315,,,,,,21.9,1,,,,,,,,,,,,,,1,,1,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/8/1972,0,10,,,,0,100,0,0,,24,11,,624,,,,,270,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/9/1972,50,50,,,,0,75,0,0,,29,13,,474,,,,,315,,,,,,12.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/10/1972,20,0,,,,0,94,0,0,,34,20,,594,,,,,315,,,,,,15,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/11/1972,20,0,,,,0,95,0,0,,34,20,,606,,,,,315,,,,,,13,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/12/1972,70,90,,,,0,90,0,0,,43,20,,570,,,,,225,,,,,,14.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/13/1972,100,100,,,,1.1,7,0,0,,53,36,,48,,,,,90,,,,,,36,1,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/14/1972,60,70,,,,0.02,52,0,0,,48,33,,336,,,,,315,,,,,,28,,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/15/1972,30,30,,,,0,87,0,0,,54,29,,558,,,,,315,,,,,,17.9,,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/16/1972,40,30,,,,0,91,0,0,,44,32,,588,,,,,225,,,,,,19,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/17/1972,100,100,,,,0.12,2,1.4,0,,35,31,,18,,,,,45,,,,,,19.9,,,,,,,,1,,,,,,,,,1,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/18/1972,100,100,,,,0.01,0,0,1,,40,32,,0,,,,,45,,,,,,25.9,1,,,,,,,,,,,,,,1,,1,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/19/1972,100,100,,,,1.56,0,3.5,0,,40,31,,0,,,,,45,,,,,,34,,,1,1,,,,,1,,,,,,1,,1,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/20/1972,40,30,,,,0.02,86,0.2,4,,31,14,,564,,,,,315,0.4,,,,,34.9,,,,,,,,,,,,,,,,,1,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/21/1972,60,60,,,,0,71,0,3,,38,11,,468,,,,,180,0.4,,,,,17.9,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/22/1972,30,20,,,,0,87,0,2,,40,22,,576,,,,,315,,,,,,31.1,,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/23/1972,70,90,,,,0.31,39,2.4,1,,27,13,,258,,,,,135,,,,,,15,1,,,,,1,,,,,,,,,1,,1,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/24/1972,100,100,,,,0,5,0,3,,38,27,,30,,,,,225,0.2,,,,,6,1,,,,,1,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/25/1972,60,40,,,,0,75,0,1,,46,34,,504,,,,,90,,,,,,11,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/26/1972,80,100,,,,0.46,0,0,0,,40,32,,0,,,,,315,,,,,,23.9,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/27/1972,60,70,,,,0,81,0,0,,41,27,,546,,,,,360,,,,,,17,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/28/1972,70,50,,,,0,64,0,0,,50,34,,438,,,,,270,,,,,,17,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2/29/1972,80,100,,,,0,19,0,0,,69,39,,132,,,,,270,,,,,,13,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/1/1972,70,100,,,,0,85,0,0,,76,45,,582,,,,,180,,,,,,17.9,,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/2/1972,70,60,,,,0,68,0,0,,77,59,,468,,,,,225,,,,,,30,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/3/1972,100,100,,,,1,0,0,0,,64,25,,0,,,,,315,,,,,,23.9,1,,1,1,,1,,1,,,,,,,1,,1,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/4/1972,60,70,,,,0,55,0,0,,37,19,,372,,,,,315,,,,,,15,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/5/1972,60,70,,,,0.02,40,0.2,0,,43,26,,276,,,,,315,,,,,,27.1,1,,,,,,,1,,,,,,,1,,1,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/6/1972,20,20,,,,0,88,0,0,,35,23,,612,,,,,270,,,,,,23.9,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/7/1972,60,60,,,,0,82,0,0,,60,31,,570,,,,,225,,,,,,30,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/8/1972,70,80,,,,0.05,32,0,0,,54,28,,222,,,,,315,,,,,,28,1,,,1,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/9/1972,40,30,,,,0,88,0,0,,33,20,,618,,,,,315,,,,,,23.9,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/10/1972,70,90,,,,0.01,51,0.1,0,,35,24,,354,,,,,315,,,,,,13,,,,,,,,,,,,,,,,,1,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/11/1972,60,70,,,,0,90,0,0,,40,20,,636,,,,,180,,,,,,14.1,,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/12/1972,90,100,,,,0.03,13,0,0,,49,32,,90,,,,,180,,,,,,14.1,,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/13/1972,100,100,,,,0,0,0,0,,47,40,,0,,,,,90,,,,,,17,,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/14/1972,100,100,,,,0.33,0,0,0,,40,36,,0,,,,,45,,,,,,19,1,,1,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/15/1972,90,90,,,,0.01,17,0,0,,46,33,,120,,,,,315,,,,,,16.1,,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/16/1972,80,90,,,,0.13,55,0,0,,56,32,,396,,,,,90,,,,,,16.1,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/17/1972,100,100,,,,0.75,10,0,0,,55,44,,72,,,,,315,,,,,,17.9,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/18/1972,90,90,,,,0,43,0,0,,52,42,,312,,,,,270,,,,,,19.9,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/19/1972,50,60,,,,0,84,0,0,,48,35,,612,,,,,315,,,,,,14.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/20/1972,40,70,,,,0,81,0,0,,47,30,,594,,,,,45,,,,,,11,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/21/1972,80,100,,,,0,21,0,0,,51,33,,156,,,,,135,,,,,,11,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/22/1972,80,100,,,,0.36,1,0,0,,57,41,,12,,,,,225,,,,,,28,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/23/1972,90,100,,,,0,9,0,0,,42,33,,66,,,,,270,,,,,,23.9,,,,,,,,,,,,,,,,,1,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/24/1972,80,100,,,,0,48,0,0,,39,30,,354,,,,,315,,,,,,25.9,,,,,,,,,,,,,,,,,1,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/25/1972,30,40,,,,0,86,0,0,,42,25,,636,,,,,315,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/26/1972,20,20,,,,0,92,0,0,,46,26,,690,,,,,270,,,,,,25.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/27/1972,0,0,,,,0,100,0,0,,51,28,,744,,,,,270,,,,,,19.9,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/28/1972,0,0,,,,0,100,0,0,,49,29,,750,,,,,315,,,,,,19,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/29/1972,70,80,,,,0,82,0,0,,55,31,,618,,,,,135,,,,,,13,,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/30/1972,100,100,,,,0,0,0,0,,48,41,,0,,,,,90,,,,,,8.9,,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",3/31/1972,100,100,,,,0,0,0,0,,47,41,,0,,,,,45,,,,,,16.1,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/1/1972,50,30,,,,0,90,0,0,,60,39,,678,,,,,180,,,,,,15,,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/2/1972,60,70,,,,0.02,48,0,0,,52,38,,372,,,,,270,,,,,,16.1,,,,,,,,,,,,,,,1,,1,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/3/1972,30,40,,,,0,53,0,0,,50,34,,402,,,,,315,,,,,,21.9,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/4/1972,80,100,,,,0.36,0,0,0,,47,35,,0,,,,,315,,,,,,19,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/5/1972,20,20,,,,0,95,0,0,,55,30,,726,,,,,225,,,,,,23,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/6/1972,50,50,,,,0,92,0,0,,65,40,,708,,,,,180,,,,,,21.9,,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/7/1972,100,100,,,,0.25,0,0,0,,54,28,,0,,,,,45,,,,,,21.9,1,,,1,,1,,,,,,,,,1,,1,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/8/1972,70,90,,,,0.07,39,0.4,0,,40,25,,306,,,,,360,,,,,,21.9,,,,1,,,,,,,,,,,,,1,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/9/1972,0,0,,,,0,100,0,0,,50,27,,780,,,,,315,,,,,,21,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/10/1972,40,60,,,,0,74,0,0,,59,33,,576,,,,,315,,,,,,17.9,,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/11/1972,70,70,,,,0.09,54,0,0,,64,39,,420,,,,,315,,,,,,17,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/12/1972,60,60,,,,0,82,0,0,,62,41,,648,,,,,225,,,,,,13,,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/13/1972,100,100,,,,0.56,3,0,0,,56,42,,24,,,,,225,,,,,,19,1,1,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/14/1972,80,90,,,,0,84,0,0,,64,50,,672,,,,,315,,,,,,17,1,1,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/15/1972,100,100,,,,0.89,0,0,0,,50,46,,0,,,,,90,,,,,,15,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/16/1972,100,100,,,,0.77,23,0,0,,58,45,,180,,,,,45,,,,,,21,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/17/1972,50,50,,,,0.18,67,0,0,,70,45,,534,,,,,315,,,,,,19.9,,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/18/1972,20,20,,,,0,100,0,0,,70,44,,804,,,,,225,,,,,,17,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/19/1972,30,30,,,,0,85,0,0,,81,48,,684,,,,,225,,,,,,17,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/20/1972,100,100,,,,0.02,14,0,0,,72,44,,114,,,,,315,,,,,,28,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/21/1972,50,30,,,,0,81,0,0,,64,39,,654,,,,,360,,,,,,14.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/22/1972,100,100,,,,0.48,0,0,0,,53,45,,0,,,,,90,,,,,,19.9,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/23/1972,60,60,,,,0.12,46,0,0,,66,41,,378,,,,,225,,,,,,14.1,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/24/1972,80,100,,,,0.27,10,0,0,,57,46,,78,,,,,225,,,,,,12.1,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/25/1972,70,80,,,,0,41,0,0,,56,43,,336,,,,,315,,,,,,17,1,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/26/1972,20,20,,,,0,91,0,0,,58,36,,744,,,,,360,,,,,,15,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/27/1972,40,50,,,,0,69,0,0,,57,39,,564,,,,,360,,,,,,17,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/28/1972,40,80,,,,0,100,0,0,,62,40,,828,,,,,225,,,,,,14.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/29/1972,50,70,,,,0,92,0,0,,72,43,,762,,,,,315,,,,,,12.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",4/30/1972,90,100,,,,0,54,0,0,,71,44,,450,,,,,225,,,,,,15,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/1/1972,100,100,,,,0.06,36,0,0,,78,52,,306,,,,,225,,,,,,14.1,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/2/1972,100,100,,,,0.02,37,0,0,,76,60,,306,,,,,225,,,,,,21,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/3/1972,100,100,,,,0.66,2,0,0,,74,64,,18,,,,,135,,,,,,21.9,1,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/4/1972,90,90,,,,0.04,22,0,0,,68,58,,186,,,,,315,,,,,,25.9,1,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/5/1972,60,70,,,,0,38,0,0,,64,50,,348,,,,,315,,,,,,19.9,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/6/1972,10,10,,,,0,95,0,0,,72,46,,798,,,,,180,,,,,,17.9,,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/7/1972,80,90,,,,0,83,0,0,,83,57,,702,,,,,225,,,,,,14.1,,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/8/1972,100,100,,,,0.16,54,0,0,,76,54,,456,,,,,90,,,,,,17,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/9/1972,100,100,,,,1.02,0,0,0,,54,48,,0,,,,,45,,,,,,25.1,1,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/10/1972,60,70,,,,0.01,54,0,0,,61,47,,462,,,,,360,,,,,,14.1,,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/11/1972,0,0,,,,0,100,0,0,,70,42,,858,,,,,225,,,,,,21,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/12/1972,0,0,,,,0,100,0,0,,75,50,,858,,,,,315,,,,,,12.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/13/1972,70,80,,,,0,92,0,0,,77,51,,792,,,,,180,,,,,,17,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/14/1972,100,100,,,,1.4,0,0,0,,66,61,,0,,,,,180,,,,,,16.1,1,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/15/1972,100,100,,,,0.42,26,0,0,,72,61,,228,,,,,180,,,,,,13,1,,1,,1,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/16/1972,10,0,,,,0,93,0,0,,77,58,,810,,,,,315,,,,,,12.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/17/1972,50,30,,,,0.06,71,0,0,,79,61,,618,,,,,90,,,,,,17,,,1,,,,,1,,,,,,,1,,,,,,
